技能名,卡片类型,正面,背面,标签,出处
抓要事,练习场景,【抓要事】练习场景 7,【抓要事】练习场景<br><br>2. 按四类排序，把要做的事务按重要程度和紧迫程度维度分成重要并紧迫的事情、重要不紧迫的事情、不重要紧迫的事情、不重要不紧迫的事情，归类和排序到时间管理矩阵里。<br><br><i>运用所学的步骤进行练习</i>,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
抓要事,练习场景,【抓要事】练习场景 8,【抓要事】练习场景<br><br>3. 明确并执行，所列的第二类事务是重要不紧迫的事情，并且会花80%时间精力行动。<br><br><i>运用所学的步骤进行练习</i>,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
抓要事,练习场景,【抓要事】练习场景 9,【抓要事】练习场景<br><br>选择一个贴近用户实际的场景进行练习：<br><br><i>运用所学的步骤进行练习</i>,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
抓要事,练习场景,【抓要事】练习场景 10,【抓要事】练习场景<br><br>场景：<让用户描述一个真实应用场景><br><br><i>运用所学的步骤进行练习</i>,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
抓要事,练习场景,【抓要事】练习场景 11,【抓要事】练习场景<br><br>用户：（尝试应用方法回应）<br><br><i>运用所学的步骤进行练习</i>,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
抓要事,练习场景,【抓要事】练习场景 12,【抓要事】练习场景<br><br>场景中应用「抓要事」？<br><br><i>运用所学的步骤进行练习</i>,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
抓要事,练习场景,【抓要事】练习场景 13,【抓要事】练习场景<br><br>1. 应用场景：______<br><br><i>运用所学的步骤进行练习</i>,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
抓要事,练习场景,【抓要事】练习场景 14,【抓要事】练习场景<br><br>2. 具体步骤：______<br><br><i>运用所学的步骤进行练习</i>,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
抓要事,练习场景,【抓要事】练习场景 15,【抓要事】练习场景<br><br>场景中灵活运用 |<br><br><i>运用所学的步骤进行练习</i>,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
抓要事,练习场景,【抓要事】练习场景 16,【抓要事】练习场景<br><br>| 表达清晰度 | 表达是否清晰、有条理 |<br><br><i>运用所学的步骤进行练习</i>,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
抓要事,练习场景,【抓要事】练习场景 17,【抓要事】练习场景<br><br>| 改进意愿 | 是否愿意根据反馈调整 |<br><br><i>运用所学的步骤进行练习</i>,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
抓要事,教练提示,【抓要事】教练诊断要点,引导用户回顾相关场景：<br>教练：「关于「抓要事」，你目前的使用情况如何？<br>遇到过什么困难或困惑吗？」,抓要事 史蒂芬柯维-教练 列事务清单就是把要做的所有事务一项项具体列出来,《高效能人士的七个习惯》史蒂芬·柯维 | 玥清 | TF2-1
