技能名,卡片类型,正面,背面,标签,出处
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 6,【凭感觉做顶级成长】练习场景<br><br>从书中提炼出可以直接用的 **激活感觉FTCA四步法**，每一步都讲清楚具体怎么做，而且不局限于读书，生活里方方面面都能用：<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 7,【凭感觉做顶级成长】练习场景<br><br>教练：「关于「凭感觉做顶级成长」，你目前的使用情况如何？<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 8,【凭感觉做顶级成长】练习场景<br><br>遇到过什么困难或困惑吗？」<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 9,【凭感觉做顶级成长】练习场景<br><br>用户：（描述自己的情况）<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 10,【凭感觉做顶级成长】练习场景<br><br>1. 感知：不钻牛角尖、不偷懒，找不太难、不简单，踮踮脚能学会的内容，不熬困难区、不躺舒适区。<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 11,【凭感觉做顶级成长】练习场景<br><br>2. 触动：不贪多，只找最戳自己、印象最深的那一个点。<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 12,【凭感觉做顶级成长】练习场景<br><br>3. 确认：问问自己，这个触动点真的让自己开心、愿意花时间琢磨吗？适合自己就选它。<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 13,【凭感觉做顶级成长】练习场景<br><br>选择一个贴近用户实际的场景进行练习：<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 14,【凭感觉做顶级成长】练习场景<br><br>场景：<让用户描述一个真实应用场景><br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 15,【凭感觉做顶级成长】练习场景<br><br>用户：（尝试应用方法回应）<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 16,【凭感觉做顶级成长】练习场景<br><br>当时你是怎么做的？结果如何？<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 17,【凭感觉做顶级成长】练习场景<br><br>如果用今天学的方法重新处理，你会改变什么？<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 18,【凭感觉做顶级成长】练习场景<br><br>场景中灵活运用 |<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 19,【凭感觉做顶级成长】练习场景<br><br>| 表达清晰度 | 表达是否清晰、有条理 |<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,练习场景,【凭感觉做顶级成长】练习场景 20,【凭感觉做顶级成长】练习场景<br><br>| 改进意愿 | 是否愿意根据反馈调整 |<br><br><i>运用所学的步骤进行练习</i>,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
凭感觉做顶级成长,教练提示,【凭感觉做顶级成长】教练诊断要点,引导用户回顾相关场景：<br>教练：「关于「凭感觉做顶级成长」，你目前的使用情况如何？<br>遇到过什么困难或困惑吗？」,凭感觉做顶级成长 周岭-教练 感知不钻牛角尖不偷懒找不太难不简单踮踮脚能学会的内容不熬困难区不躺舒适区,《认知觉醒》周岭 | 玥清 | TF3-1
