技能名,卡片类型,正面,背面,标签,出处
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 7,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>用户：（描述自己的情况）<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 8,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>1. 学习「“自嘲”和“自谦”让弱点成为自己的铠甲」的核心要点和关键方法<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 9,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>2. 在真实场景中练习和应用所学内容<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 10,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>3. 反思总结，将方法内化为自己的能力<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 11,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>选择一个贴近用户实际的场景进行练习：<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 12,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>场景：<让用户描述一个真实应用场景><br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 13,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>用户：（尝试应用方法回应）<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 14,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>当时你是怎么做的？结果如何？<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 15,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>如果用今天学的方法重新处理，你会改变什么？<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 16,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>场景中应用「“自嘲”和“自谦”让弱点成为自己的铠甲」？<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 17,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>1. 应用场景：______<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 18,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>2. 具体步骤：______<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 19,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>场景中灵活运用 |<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 20,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>| 表达清晰度 | 表达是否清晰、有条理 |<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,练习场景,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景 21,【“自嘲”和“自谦”让弱点成为自己的铠甲】练习场景<br><br>| 改进意愿 | 是否愿意根据反馈调整 |<br><br><i>运用所学的步骤进行练习</i>,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
“自嘲”和“自谦”让弱点成为自己的铠甲,教练提示,【“自嘲”和“自谦”让弱点成为自己的铠甲】教练诊断要点,引导用户回顾相关场景：<br>教练：「关于「“自嘲”和“自谦”让弱点成为自己的铠甲」，你目前的使用情况如何？<br>遇到过什么困难或困惑吗？」,自嘲和自谦让弱点成为自己的铠甲 马东-教练 学习自嘲和自谦让弱点成为自己的铠甲的核心要点和关键方法,《好好说话》马东 | 周舟小太阳 | TF3-3
