技能名,卡片类型,正面,背面,标签,出处
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 6,【同理心倾听四步法】练习场景<br><br>1. 第1步：按照同理心倾听四步法的要求逐步执行<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 7,【同理心倾听四步法】练习场景<br><br>2. 第2步：按照同理心倾听四步法的要求逐步执行<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 8,【同理心倾听四步法】练习场景<br><br>3. 第3步：按照同理心倾听四步法的要求逐步执行<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 9,【同理心倾听四步法】练习场景<br><br>选择一个贴近用户实际的场景进行练习：<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 10,【同理心倾听四步法】练习场景<br><br>场景：<让用户描述一个真实应用场景><br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 11,【同理心倾听四步法】练习场景<br><br>用户：（尝试应用方法回应）<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 12,【同理心倾听四步法】练习场景<br><br>当时你是怎么做的？结果如何？<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 13,【同理心倾听四步法】练习场景<br><br>如果用今天学的方法重新处理，你会改变什么？<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 14,【同理心倾听四步法】练习场景<br><br>场景中应用「同理心倾听四步法」？<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 15,【同理心倾听四步法】练习场景<br><br>1. 应用场景：______<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 16,【同理心倾听四步法】练习场景<br><br>2. 具体步骤：______<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 17,【同理心倾听四步法】练习场景<br><br>场景中灵活运用 |<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 18,【同理心倾听四步法】练习场景<br><br>| 表达清晰度 | 表达是否清晰、有条理 |<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,练习场景,【同理心倾听四步法】练习场景 19,【同理心倾听四步法】练习场景<br><br>| 改进意愿 | 是否愿意根据反馈调整 |<br><br><i>运用所学的步骤进行练习</i>,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
同理心倾听四步法,教练提示,【同理心倾听四步法】教练诊断要点,引导用户回顾相关场景：<br>教练：「关于「同理心倾听四步法」，你目前的使用情况如何？<br>遇到过什么困难或困惑吗？」,同理心倾听四步法 美-史蒂芬柯维-教练 第1步按照同理心倾听四步法的要求逐步执行,《高效能人士的七个习惯（精华版）》[美] 史蒂芬·柯维 | 叫我老猫 | TF2-1
