技能名,卡片类型,正面,背面,标签,出处
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 7,【立威立规-如何快速征服不服管得下属】练习场景<br><br>用户：（描述自己的情况）<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 8,【立威立规-如何快速征服不服管得下属】练习场景<br><br>1. 学习「立威立规-如何快速征服不服管得下属」的核心要点和关键方法<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 9,【立威立规-如何快速征服不服管得下属】练习场景<br><br>2. 在真实场景中练习和应用所学内容<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 10,【立威立规-如何快速征服不服管得下属】练习场景<br><br>3. 反思总结，将方法内化为自己的能力<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 11,【立威立规-如何快速征服不服管得下属】练习场景<br><br>选择一个贴近用户实际的场景进行练习：<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 12,【立威立规-如何快速征服不服管得下属】练习场景<br><br>场景：<让用户描述一个真实应用场景><br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 13,【立威立规-如何快速征服不服管得下属】练习场景<br><br>用户：（尝试应用方法回应）<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 14,【立威立规-如何快速征服不服管得下属】练习场景<br><br>当时你是怎么做的？结果如何？<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 15,【立威立规-如何快速征服不服管得下属】练习场景<br><br>如果用今天学的方法重新处理，你会改变什么？<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 16,【立威立规-如何快速征服不服管得下属】练习场景<br><br>场景中应用「立威立规-如何快速征服不服管得下属」？<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 17,【立威立规-如何快速征服不服管得下属】练习场景<br><br>1. 应用场景：______<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 18,【立威立规-如何快速征服不服管得下属】练习场景<br><br>2. 具体步骤：______<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 19,【立威立规-如何快速征服不服管得下属】练习场景<br><br>场景中灵活运用 |<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 20,【立威立规-如何快速征服不服管得下属】练习场景<br><br>| 表达清晰度 | 表达是否清晰、有条理 |<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 21,【立威立规-如何快速征服不服管得下属】练习场景<br><br>| 改进意愿 | 是否愿意根据反馈调整 |<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 22,【立威立规-如何快速征服不服管得下属】练习场景<br><br>练习的结合，辅以《管理者日历》打卡，手把手带<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,练习场景,【立威立规-如何快速征服不服管得下属】练习场景 23,【立威立规-如何快速征服不服管得下属】练习场景<br><br>> 汤君健老师的实战管理经典《带团队的方法》，将团队领导力提炼为可习得、可复制的的系统方法，<br><br><i>运用所学的步骤进行练习</i>,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
立威立规-如何快速征服不服管得下属,教练提示,【立威立规-如何快速征服不服管得下属】教练诊断要点,引导用户回顾相关场景：<br>教练：「关于「立威立规-如何快速征服不服管得下属」，你目前的使用情况如何？<br>遇到过什么困难或困惑吗？」,立威立规-如何快速征服不服管得下属 汤君健-教练 学习立威立规-如何快速征服不服管得下属的核心要点和关键方法,《带团队的方法》汤君健 | 吾心光明 | - **日期**：
