技能名,卡片类型,正面,背面,标签,出处
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 7,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>用户：（描述自己的情况）<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 8,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>1. 学习「和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。」的核心要点和关键方法<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 9,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>2. 在真实场景中练习和应用所学内容<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 10,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>3. 反思总结，将方法内化为自己的能力<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 11,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>选择一个贴近用户实际的场景进行练习：<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 12,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>场景：<让用户描述一个真实应用场景><br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 13,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>用户：（尝试应用方法回应）<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 14,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>当时你是怎么做的？结果如何？<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 15,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>如果用今天学的方法重新处理，你会改变什么？<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 16,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>场景中应用「和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。」？<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 17,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>1. 应用场景：______<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 18,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>2. 具体步骤：______<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 19,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>场景中灵活运用 |<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 20,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>| 表达清晰度 | 表达是否清晰、有条理 |<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,练习场景,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景 21,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】练习场景<br><br>| 改进意愿 | 是否愿意根据反馈调整 |<br><br><i>运用所学的步骤进行练习</i>,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。,教练提示,【和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。】教练诊断要点,引导用户回顾相关场景：<br>教练：「关于「和惰性说拜拜：提前设置完成期限并公开，让懈怠无路可退。」，你目前的使用情况如何？<br>遇到过什么困难或困惑吗？」,和惰性说拜拜提前设置完成期限并公开让懈怠无路可退 美斯蒂芬P罗宾斯Stephen-PRobbins-教练 学习和惰性说拜拜提前设置完成期限并公开让懈怠无路可退的核心要点和关键方法,《做出好决定》[美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） | 张伊莲 | TF1-1
