技能名,卡片类型,正面,背面,标签,出处
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 7,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>用户：（描述自己的情况）<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 8,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>1. 学习「从单机学习到联机协作，用碎片化输出实现效能跃迁」的核心要点和关键方法<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 9,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>2. 在真实场景中练习和应用所学内容<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 10,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>3. 反思总结，将方法内化为自己的能力<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 11,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>选择一个贴近用户实际的场景进行练习：<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 12,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>场景：<让用户描述一个真实应用场景><br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 13,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>用户：（尝试应用方法回应）<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 14,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>当时你是怎么做的？结果如何？<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 15,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>如果用今天学的方法重新处理，你会改变什么？<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 16,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>场景中应用「从单机学习到联机协作，用碎片化输出实现效能跃迁」？<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 17,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>1. 应用场景：______<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 18,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>2. 具体步骤：______<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 19,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>场景中灵活运用 |<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 20,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>| 表达清晰度 | 表达是否清晰、有条理 |<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,练习场景,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景 21,【从单机学习到联机协作，用碎片化输出实现效能跃迁】练习场景<br><br>| 改进意愿 | 是否愿意根据反馈调整 |<br><br><i>运用所学的步骤进行练习</i>,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
从单机学习到联机协作，用碎片化输出实现效能跃迁,教练提示,【从单机学习到联机协作，用碎片化输出实现效能跃迁】教练诊断要点,引导用户回顾相关场景：<br>教练：「关于「从单机学习到联机协作，用碎片化输出实现效能跃迁」，你目前的使用情况如何？<br>遇到过什么困难或困惑吗？」,从单机学习到联机协作用碎片化输出实现效能跃迁 古典-教练 学习从单机学习到联机协作用碎片化输出实现效能跃迁的核心要点和关键方法,《跃迁》古典 | 回也 | TF2-4
