技能名,卡片类型,正面,背面,标签,出处
感受的预防针,练习场景,【感受的预防针】练习场景 12,【感受的预防针】练习场景<br><br>场景：<让用户描述一个真实应用场景><br><br><i>运用所学的步骤进行练习</i>,感受的预防针 马东-教练 学习感受的预防针的核心要点和关键方法,《好好说话》马东 | echo艾可 | TF3-2
感受的预防针,练习场景,【感受的预防针】练习场景 13,【感受的预防针】练习场景<br><br>用户：（尝试应用方法回应）<br><br><i>运用所学的步骤进行练习</i>,感受的预防针 马东-教练 学习感受的预防针的核心要点和关键方法,《好好说话》马东 | echo艾可 | TF3-2
感受的预防针,练习场景,【感受的预防针】练习场景 14,【感受的预防针】练习场景<br><br>当时你是怎么做的？结果如何？<br><br><i>运用所学的步骤进行练习</i>,感受的预防针 马东-教练 学习感受的预防针的核心要点和关键方法,《好好说话》马东 | echo艾可 | TF3-2
感受的预防针,练习场景,【感受的预防针】练习场景 15,【感受的预防针】练习场景<br><br>如果用今天学的方法重新处理，你会改变什么？<br><br><i>运用所学的步骤进行练习</i>,感受的预防针 马东-教练 学习感受的预防针的核心要点和关键方法,《好好说话》马东 | echo艾可 | TF3-2
感受的预防针,练习场景,【感受的预防针】练习场景 16,【感受的预防针】练习场景<br><br>场景中应用「感受的预防针」？<br><br><i>运用所学的步骤进行练习</i>,感受的预防针 马东-教练 学习感受的预防针的核心要点和关键方法,《好好说话》马东 | echo艾可 | TF3-2
感受的预防针,练习场景,【感受的预防针】练习场景 17,【感受的预防针】练习场景<br><br>1. 应用场景：______<br><br><i>运用所学的步骤进行练习</i>,感受的预防针 马东-教练 学习感受的预防针的核心要点和关键方法,《好好说话》马东 | echo艾可 | TF3-2
感受的预防针,练习场景,【感受的预防针】练习场景 18,【感受的预防针】练习场景<br><br>2. 具体步骤：______<br><br><i>运用所学的步骤进行练习</i>,感受的预防针 马东-教练 学习感受的预防针的核心要点和关键方法,《好好说话》马东 | echo艾可 | TF3-2
感受的预防针,练习场景,【感受的预防针】练习场景 19,【感受的预防针】练习场景<br><br>场景中灵活运用 |<br><br><i>运用所学的步骤进行练习</i>,感受的预防针 马东-教练 学习感受的预防针的核心要点和关键方法,《好好说话》马东 | echo艾可 | TF3-2
感受的预防针,练习场景,【感受的预防针】练习场景 20,【感受的预防针】练习场景<br><br>| 表达清晰度 | 表达是否清晰、有条理 |<br><br><i>运用所学的步骤进行练习</i>,感受的预防针 马东-教练 学习感受的预防针的核心要点和关键方法,《好好说话》马东 | echo艾可 | TF3-2
感受的预防针,练习场景,【感受的预防针】练习场景 21,【感受的预防针】练习场景<br><br>| 改进意愿 | 是否愿意根据反馈调整 |<br><br><i>运用所学的步骤进行练习</i>,感受的预防针 马东-教练 学习感受的预防针的核心要点和关键方法,《好好说话》马东 | echo艾可 | TF3-2
感受的预防针,教练提示,【感受的预防针】教练诊断要点,引导用户回顾相关场景：<br>教练：「关于「感受的预防针」，你目前的使用情况如何？<br>遇到过什么困难或困惑吗？」,感受的预防针 马东-教练 学习感受的预防针的核心要点和关键方法,《好好说话》马东 | echo艾可 | TF3-2
