技能名,卡片类型,正面,背面,标签,出处
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 9,【3个问题解决对立】练习场景<br><br>2. 在真实场景中练习和应用所学内容<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 10,【3个问题解决对立】练习场景<br><br>3. 反思总结，将方法内化为自己的能力<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 11,【3个问题解决对立】练习场景<br><br>选择一个贴近用户实际的场景进行练习：<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 12,【3个问题解决对立】练习场景<br><br>场景：<让用户描述一个真实应用场景><br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 13,【3个问题解决对立】练习场景<br><br>用户：（尝试应用方法回应）<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 14,【3个问题解决对立】练习场景<br><br>当时你是怎么做的？结果如何？<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 15,【3个问题解决对立】练习场景<br><br>如果用今天学的方法重新处理，你会改变什么？<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 16,【3个问题解决对立】练习场景<br><br>场景中应用「3个问题解决对立」？<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 17,【3个问题解决对立】练习场景<br><br>1. 应用场景：______<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 18,【3个问题解决对立】练习场景<br><br>2. 具体步骤：______<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 19,【3个问题解决对立】练习场景<br><br>场景中灵活运用 |<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 20,【3个问题解决对立】练习场景<br><br>| 表达清晰度 | 表达是否清晰、有条理 |<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,练习场景,【3个问题解决对立】练习场景 21,【3个问题解决对立】练习场景<br><br>| 改进意愿 | 是否愿意根据反馈调整 |<br><br><i>运用所学的步骤进行练习</i>,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
3个问题解决对立,教练提示,【3个问题解决对立】教练诊断要点,引导用户回顾相关场景：<br>教练：「关于「3个问题解决对立」，你目前的使用情况如何？<br>遇到过什么困难或困惑吗？」,3个问题解决对立 日-八幡纰芦史-教练 学习3个问题解决对立的核心要点和关键方法,《重要的事情说3点》[日] 八幡纰芦史 | 润禾 | TF1-1
